monkey,rt,coh,correct,trgchoice
1,0.431,0.512,1.0,2.0
1,0.712,0.0,1.0,2.0
1,0.703,0.032,0.0,1.0
1,0.627,0.256,1.0,2.0
1,1.094,0.0,0.0,2.0
1,0.669,0.128,1.0,2.0
1,0.646,0.032,1.0,1.0
1,0.716,0.064,0.0,1.0
1,0.601,0.256,1.0,1.0
1,0.737,0.064,1.0,1.0
1,0.439,0.512,1.0,1.0
1,0.821,0.128,0.0,2.0
1,0.552,0.256,1.0,2.0
1,0.462,0.512,1.0,1.0
1,0.726,0.064,0.0,1.0
1,0.625,0.256,1.0,1.0
1,0.497,0.032,1.0,2.0
1,0.597,0.128,1.0,2.0
1,0.386,0.512,1.0,2.0
1,0.645,0.032,1.0,1.0
1,0.688,0.064,1.0,1.0
1,0.635,0.128,1.0,1.0
1,0.678,0.0,0.0,1.0
1,0.773,0.0,1.0,1.0
1,0.596,0.032,1.0,2.0
1,0.565,0.128,1.0,2.0
1,0.699,0.256,1.0,1.0
1,0.463,0.256,1.0,2.0
1,0.701,0.0,1.0,1.0
1,0.826,0.064,1.0,2.0
1,0.411,0.512,1.0,2.0
1,0.757,0.032,1.0,1.0
1,0.508,0.512,1.0,1.0
1,0.668,0.128,1.0,1.0
1,0.645,0.0,0.0,1.0
1,1.181,0.064,0.0,2.0
1,0.389,0.128,1.0,1.0
1,0.562,0.256,1.0,1.0
1,0.586,0.128,1.0,2.0
1,0.403,0.512,1.0,1.0
1,0.663,0.064,1.0,1.0
1,0.575,0.0,0.0,2.0
1,0.718,0.064,1.0,2.0
1,0.636,0.256,1.0,2.0
1,1.555,0.0,1.0,2.0
1,0.699,0.032,1.0,1.0
1,0.497,0.032,1.0,2.0
1,0.565,0.512,1.0,2.0
1,0.776,0.256,1.0,2.0
1,0.67,0.064,1.0,1.0
1,0.618,0.032,0.0,2.0
1,0.83,0.064,0.0,1.0
1,0.592,0.256,1.0,1.0
1,0.729,0.032,1.0,2.0
1,0.782,0.0,0.0,2.0
1,0.526,0.0,0.0,1.0
1,0.434,0.512,1.0,1.0
1,0.672,0.128,1.0,2.0
1,0.604,0.128,0.0,2.0
1,0.361,0.512,1.0,2.0
1,1.131,0.032,1.0,2.0
1,0.474,0.512,1.0,2.0
1,0.908,0.0,0.0,1.0
1,0.821,0.032,1.0,1.0
1,0.629,0.512,1.0,1.0
1,0.808,0.128,1.0,2.0
1,1.175,0.064,1.0,1.0
1,0.52,0.256,1.0,2.0
1,0.695,0.064,1.0,2.0
1,1.134,0.0,1.0,1.0
1,0.9,0.128,1.0,1.0
1,0.604,0.256,1.0,1.0
1,1.082,0.064,1.0,2.0
1,0.541,0.512,1.0,1.0
1,0.861,0.0,0.0,2.0
1,0.619,0.256,1.0,2.0
1,0.744,0.128,1.0,1.0
1,0.651,0.128,1.0,2.0
1,0.86,0.032,0.0,1.0
1,0.57,0.512,1.0,2.0
1,0.698,0.0,1.0,2.0
1,0.73,0.064,0.0,2.0
1,0.713,0.256,1.0,1.0
1,0.79,0.032,1.0,1.0
1,0.941,0.0,1.0,1.0
1,0.629,0.128,1.0,1.0
1,0.671,0.128,1.0,2.0
1,1.015,0.0,0.0,1.0
1,0.737,0.064,1.0,1.0
1,0.447,0.512,1.0,2.0
1,0.61,0.256,1.0,1.0
1,0.528,0.256,1.0,2.0
1,0.979,0.032,0.0,1.0
1,0.647,0.064,1.0,2.0
1,0.553,0.512,1.0,1.0
1,0.402,0.256,1.0,2.0
1,0.56,0.0,1.0,1.0
1,0.59,0.032,0.0,1.0
1,0.488,0.128,1.0,1.0
1,0.941,0.128,1.0,2.0
1,0.636,0.064,1.0,1.0
1,0.497,0.064,1.0,2.0
1,0.543,0.512,1.0,1.0
1,0.331,0.512,1.0,2.0
1,0.637,0.032,1.0,1.0
1,0.722,0.0,0.0,1.0
1,0.435,0.256,1.0,1.0
1,0.347,0.512,1.0,2.0
1,0.68,0.032,1.0,1.0
1,0.552,0.128,0.0,1.0
1,0.646,0.032,0.0,1.0
1,0.686,0.0,1.0,1.0
1,0.577,0.512,1.0,1.0
1,0.538,0.256,1.0,1.0
1,0.41,0.256,1.0,2.0
1,0.653,0.0,0.0,1.0
1,0.728,0.064,1.0,1.0
1,0.7,0.128,1.0,1.0
1,0.811,0.064,1.0,2.0
1,0.523,0.256,1.0,1.0
1,0.442,0.064,0.0,2.0
1,0.616,0.064,0.0,1.0
1,0.623,0.0,0.0,1.0
1,0.828,0.032,1.0,2.0
1,0.399,0.512,1.0,2.0
1,0.576,0.128,1.0,2.0
1,0.73,0.032,1.0,1.0
1,0.67,0.0,0.0,2.0
1,0.527,0.512,1.0,1.0
1,0.668,0.128,1.0,1.0
1,0.652,0.256,1.0,2.0
1,0.747,0.064,1.0,1.0
1,0.749,0.256,1.0,2.0
1,0.793,0.032,1.0,1.0
1,0.701,0.064,1.0,2.0
1,0.582,0.512,1.0,1.0
1,0.555,0.0,1.0,2.0
1,0.797,0.0,1.0,1.0
1,0.495,0.512,1.0,2.0
1,0.651,0.256,1.0,1.0
1,0.604,0.128,1.0,1.0
1,0.499,0.128,1.0,2.0
1,0.95,0.032,0.0,1.0
1,0.38,0.512,1.0,2.0
1,0.829,0.032,0.0,2.0
1,0.898,0.0,0.0,1.0
1,0.902,0.032,1.0,2.0
1,0.693,0.064,1.0,1.0
1,0.439,0.256,1.0,2.0
1,0.505,0.256,1.0,1.0
1,0.968,0.0,0.0,2.0
1,0.649,0.064,1.0,2.0
1,0.586,0.512,1.0,1.0
1,0.67,0.128,1.0,1.0
1,0.57,0.128,1.0,2.0
1,0.343,0.256,1.0,2.0
1,0.431,0.512,1.0,2.0
1,0.81,0.128,1.0,1.0
1,0.714,0.0,1.0,1.0
1,0.444,0.128,1.0,2.0
1,0.753,0.064,1.0,1.0
1,0.765,0.0,0.0,1.0
1,0.651,0.032,1.0,1.0
1,0.761,0.032,1.0,2.0
1,0.435,0.512,1.0,1.0
1,0.71,0.064,0.0,1.0
1,0.578,0.256,1.0,1.0
1,0.973,0.032,0.0,2.0
1,0.626,0.256,1.0,1.0
1,0.948,0.064,1.0,1.0
1,0.361,0.512,1.0,2.0
1,0.652,0.032,1.0,2.0
1,0.727,0.128,1.0,1.0
1,0.513,0.256,1.0,2.0
1,0.698,0.0,0.0,2.0
1,0.758,0.064,0.0,1.0
1,0.578,0.128,1.0,2.0
1,0.915,0.0,0.0,1.0
1,0.56,0.512,1.0,1.0
1,0.555,0.032,1.0,2.0
1,0.726,0.128,1.0,1.0
1,0.762,0.128,1.0,2.0
1,0.824,0.032,1.0,1.0
1,0.653,0.064,0.0,1.0
1,0.636,0.512,1.0,1.0
1,0.779,0.0,1.0,1.0
1,0.463,0.512,1.0,2.0
1,0.556,0.256,1.0,1.0
1,0.737,0.0,1.0,2.0
1,0.8,0.064,1.0,1.0
1,0.422,0.256,1.0,2.0
1,0.797,0.0,0.0,1.0
1,0.383,0.512,1.0,2.0
1,0.688,0.128,0.0,1.0
1,0.727,0.032,1.0,1.0
1,0.537,0.032,1.0,2.0
1,0.703,0.064,0.0,1.0
1,0.739,0.064,1.0,1.0
1,0.59,0.256,1.0,1.0
1,0.507,0.256,1.0,2.0
1,0.416,0.512,1.0,1.0
1,0.891,0.0,0.0,2.0
1,0.548,0.128,1.0,1.0
1,0.615,0.256,1.0,1.0
1,0.511,0.512,1.0,1.0
1,0.846,0.064,1.0,1.0
1,0.731,0.128,1.0,1.0
1,0.543,0.064,1.0,2.0
1,0.619,0.256,1.0,2.0
1,0.914,0.0,1.0,1.0
1,0.511,0.128,1.0,2.0
1,0.558,0.0,0.0,1.0
1,0.413,0.512,1.0,2.0
1,0.677,0.032,1.0,2.0
1,0.746,0.032,0.0,2.0
1,0.418,0.512,1.0,2.0
1,0.97,0.032,1.0,2.0
1,0.86,0.128,0.0,1.0
1,0.478,0.256,1.0,1.0
1,0.665,0.064,1.0,2.0
1,0.732,0.064,1.0,1.0
1,0.788,0.0,1.0,2.0
1,0.822,0.256,1.0,2.0
1,0.591,0.032,0.0,2.0
1,1.394,0.0,1.0,1.0
1,0.375,0.512,1.0,1.0
1,1.374,0.128,0.0,2.0
1,0.762,0.032,0.0,2.0
1,0.61,0.0,1.0,2.0
1,0.581,0.512,1.0,2.0
1,0.633,0.256,1.0,2.0
1,0.569,0.064,1.0,1.0
1,0.503,0.032,0.0,1.0
1,0.707,0.0,1.0,1.0
1,0.756,0.064,1.0,2.0
1,0.585,0.512,1.0,1.0
1,0.732,0.256,0.0,2.0
1,0.703,0.128,1.0,1.0
1,0.739,0.128,1.0,2.0
1,0.74,0.064,1.0,2.0
1,0.798,0.128,1.0,1.0
1,0.555,0.512,1.0,2.0
1,0.671,0.256,1.0,2.0
1,0.673,0.0,0.0,1.0
1,0.719,0.256,1.0,1.0
1,0.657,0.064,1.0,1.0
1,0.644,0.128,1.0,2.0
1,0.677,0.0,0.0,2.0
1,1.013,0.032,1.0,2.0
1,1.231,0.032,0.0,2.0
1,0.438,0.512,1.0,1.0
1,0.619,0.032,1.0,1.0
1,0.316,0.512,1.0,2.0
1,0.842,0.128,1.0,2.0
1,0.411,0.256,1.0,2.0
1,1.0,0.032,1.0,2.0
1,0.436,0.512,1.0,1.0
1,0.69,0.128,1.0,1.0
1,0.637,0.0,1.0,1.0
1,1.027,0.064,1.0,2.0
1,0.658,0.032,1.0,1.0
1,0.622,0.064,0.0,2.0
1,0.55,0.256,1.0,1.0
1,0.596,0.0,1.0,2.0
1,0.437,0.256,1.0,2.0
1,0.816,0.064,1.0,2.0
1,0.687,0.064,0.0,2.0
1,0.463,0.512,1.0,1.0
1,0.397,0.512,1.0,2.0
1,0.721,0.0,1.0,2.0
1,0.617,0.032,0.0,2.0
1,0.789,0.0,1.0,1.0
1,0.434,0.128,1.0,1.0
1,0.688,0.032,0.0,1.0
1,0.52,0.256,1.0,1.0
1,0.529,0.128,1.0,2.0
1,0.94,0.032,1.0,2.0
1,0.65,0.064,1.0,1.0
1,0.61,0.256,1.0,1.0
1,0.664,0.0,1.0,2.0
1,0.531,0.064,1.0,2.0
1,0.691,0.032,1.0,1.0
1,0.489,0.0,0.0,2.0
1,0.663,0.256,1.0,2.0
1,0.417,0.512,1.0,2.0
1,0.409,0.512,1.0,1.0
1,0.719,0.128,1.0,2.0
1,0.508,0.128,1.0,1.0
1,0.705,0.128,1.0,1.0
1,0.53,0.128,1.0,2.0
1,1.21,0.032,1.0,2.0
1,0.693,0.064,1.0,1.0
1,0.524,0.064,1.0,2.0
1,0.42,0.512,1.0,1.0
1,0.572,0.256,1.0,1.0
1,0.608,0.0,1.0,2.0
1,0.98,0.0,1.0,1.0
1,0.597,0.032,1.0,1.0
1,0.439,0.256,1.0,2.0
1,0.404,0.512,1.0,2.0
1,0.657,0.0,0.0,2.0
1,0.834,0.128,1.0,1.0
1,0.511,0.064,0.0,2.0
1,0.517,0.256,1.0,2.0
1,0.833,0.064,0.0,1.0
1,0.455,0.512,1.0,1.0
1,0.781,0.256,1.0,1.0
1,0.633,0.0,0.0,1.0
1,0.562,0.032,1.0,2.0
1,0.503,0.128,1.0,2.0
1,1.432,0.032,1.0,1.0
1,0.49,0.512,1.0,2.0
1,0.308,0.512,1.0,2.0
1,0.938,0.0,0.0,1.0
1,1.056,0.032,0.0,2.0
1,0.486,0.512,1.0,1.0
1,0.543,0.256,1.0,1.0
1,0.69,0.064,1.0,1.0
1,0.584,0.128,1.0,2.0
1,0.737,0.064,1.0,2.0
1,0.766,0.128,0.0,2.0
1,1.056,0.032,1.0,2.0
1,0.691,0.256,1.0,2.0
1,0.839,0.0,1.0,1.0
1,0.731,0.128,1.0,1.0
1,0.743,0.256,1.0,2.0
1,0.444,0.256,1.0,1.0
1,0.579,0.512,1.0,2.0
1,0.894,0.032,1.0,2.0
1,0.719,0.032,1.0,1.0
1,0.754,0.064,1.0,2.0
1,0.414,0.512,1.0,1.0
1,0.429,0.256,1.0,2.0
1,0.357,0.512,1.0,1.0
1,0.498,0.256,1.0,1.0
1,0.542,0.128,1.0,1.0
1,0.648,0.064,1.0,2.0
1,0.82,0.128,1.0,2.0
1,0.556,0.0,1.0,1.0
1,0.443,0.512,1.0,2.0
1,0.481,0.064,0.0,2.0
1,1.089,0.032,0.0,1.0
1,0.541,0.0,0.0,1.0
1,0.759,0.032,1.0,1.0
1,0.58,0.0,0.0,1.0
1,0.411,0.256,1.0,2.0
1,0.631,0.032,1.0,1.0
1,0.519,0.064,1.0,2.0
1,0.613,0.512,1.0,1.0
1,0.586,0.128,1.0,2.0
1,0.773,0.064,1.0,1.0
1,1.181,0.032,1.0,2.0
1,0.639,0.128,1.0,1.0
1,0.473,0.256,1.0,1.0
1,0.577,0.0,1.0,1.0
1,0.361,0.512,1.0,2.0
1,0.956,0.032,0.0,2.0
1,0.592,0.128,1.0,1.0
1,0.599,0.064,1.0,1.0
1,0.551,0.512,1.0,1.0
1,0.492,0.256,1.0,2.0
1,1.025,0.064,1.0,2.0
1,0.764,0.0,0.0,1.0
1,0.764,0.128,1.0,2.0
1,0.836,0.032,0.0,1.0
1,0.649,0.256,1.0,1.0
1,0.432,0.512,1.0,2.0
1,1.03,0.0,0.0,2.0
1,0.629,0.032,1.0,1.0
1,1.095,0.032,1.0,2.0
1,1.22,0.0,1.0,2.0
1,0.376,0.512,1.0,1.0
1,0.645,0.256,1.0,1.0
1,1.01,0.064,1.0,2.0
1,0.717,0.512,1.0,2.0
1,0.785,0.128,1.0,2.0
1,0.669,0.064,1.0,1.0
1,0.878,0.0,0.0,2.0
1,0.587,0.256,1.0,2.0
1,0.915,0.128,1.0,1.0
1,0.559,0.256,1.0,1.0
1,0.712,0.0,1.0,2.0
1,0.482,0.256,1.0,2.0
1,1.403,0.064,1.0,2.0
1,0.961,0.032,1.0,1.0
1,0.706,0.0,1.0,1.0
1,0.384,0.512,1.0,2.0
1,1.159,0.032,1.0,2.0
1,0.698,0.512,1.0,1.0
1,0.544,0.128,1.0,2.0
1,1.026,0.064,1.0,1.0
1,0.782,0.128,1.0,1.0
1,0.601,0.256,1.0,1.0
1,0.415,0.128,1.0,2.0
1,0.473,0.256,1.0,2.0
1,0.536,0.0,0.0,1.0
1,0.357,0.512,1.0,1.0
1,0.503,0.064,1.0,2.0
1,0.506,0.0,1.0,1.0
1,0.46,0.032,0.0,2.0
1,0.51,0.064,1.0,1.0
1,0.701,0.032,0.0,1.0
1,0.338,0.512,1.0,2.0
1,0.64,0.128,1.0,1.0
1,0.488,0.064,1.0,2.0
1,0.582,0.256,1.0,2.0
1,0.611,0.128,1.0,2.0
1,0.658,0.032,0.0,1.0
1,0.673,0.064,0.0,2.0
1,0.415,0.512,1.0,2.0
1,0.615,0.512,1.0,1.0
1,0.839,0.0,0.0,1.0
1,0.476,0.256,1.0,1.0
1,0.563,0.128,1.0,1.0
1,0.782,0.032,1.0,1.0
1,0.577,0.0,0.0,2.0
1,0.569,0.256,1.0,2.0
1,0.341,0.512,1.0,1.0
1,0.635,0.032,1.0,1.0
1,0.593,0.064,0.0,2.0
1,0.495,0.064,1.0,2.0
1,0.412,0.256,1.0,1.0
1,0.508,0.128,1.0,2.0
1,0.617,0.0,1.0,1.0
1,0.642,0.0,1.0,2.0
1,0.568,0.032,0.0,1.0
1,0.363,0.512,1.0,2.0
1,0.203,0.128,1.0,1.0
1,0.707,0.0,1.0,1.0
1,0.417,0.128,1.0,2.0
1,0.737,0.0,0.0,1.0
1,0.425,0.256,1.0,1.0
1,0.328,0.512,1.0,1.0
1,0.499,0.064,1.0,2.0
1,0.641,0.032,1.0,1.0
1,0.494,0.512,1.0,2.0
1,0.52,0.128,1.0,1.0
1,0.438,0.256,1.0,2.0
1,0.433,0.032,0.0,1.0
1,0.433,0.064,1.0,1.0
1,0.658,0.064,1.0,1.0
1,0.494,0.0,0.0,1.0
1,0.493,0.0,1.0,1.0
1,0.588,0.032,1.0,1.0
1,0.681,0.128,0.0,2.0
1,0.605,0.032,0.0,1.0
1,0.594,0.256,1.0,2.0
1,0.415,0.256,1.0,1.0
1,0.467,0.128,1.0,2.0
1,0.787,0.064,0.0,1.0
1,0.433,0.512,1.0,2.0
1,0.561,0.512,1.0,1.0
1,0.41,0.256,1.0,2.0
1,0.45,0.512,1.0,2.0
1,0.662,0.128,1.0,1.0
1,0.445,0.128,1.0,2.0
1,0.798,0.064,0.0,2.0
1,1.073,0.0,1.0,1.0
1,0.526,0.512,1.0,1.0
1,1.24,0.0,1.0,2.0
1,0.807,0.032,0.0,1.0
1,0.769,0.064,1.0,2.0
1,1.129,0.032,1.0,1.0
1,0.697,0.256,1.0,1.0
1,0.745,0.256,1.0,1.0
1,1.67,0.064,0.0,2.0
1,0.709,0.032,0.0,2.0
1,0.576,0.512,1.0,2.0
1,0.817,0.0,1.0,1.0
1,0.768,0.0,0.0,1.0
1,0.596,0.512,1.0,1.0
1,1.192,0.032,1.0,2.0
1,0.804,0.128,1.0,2.0
1,0.847,0.064,1.0,2.0
1,0.622,0.256,1.0,2.0
1,0.818,0.128,1.0,1.0
1,0.901,0.032,0.0,2.0
1,0.764,0.256,1.0,1.0
1,0.479,0.128,1.0,2.0
1,0.595,0.032,0.0,1.0
1,0.395,0.512,1.0,2.0
1,0.759,0.0,0.0,2.0
1,0.463,0.256,1.0,2.0
1,0.982,0.064,1.0,2.0
1,0.565,0.128,1.0,2.0
1,0.621,0.032,1.0,1.0
1,0.707,0.064,1.0,1.0
1,0.463,0.256,1.0,1.0
1,0.571,0.512,1.0,1.0
1,0.674,0.128,1.0,1.0
1,0.679,0.0,1.0,2.0
1,0.52,0.256,1.0,2.0
1,0.701,0.064,1.0,2.0
1,0.493,0.128,1.0,1.0
1,0.387,0.512,1.0,2.0
1,0.564,0.064,0.0,1.0
1,0.607,0.032,0.0,1.0
1,0.477,0.256,1.0,2.0
1,1.244,0.0,1.0,2.0
1,0.836,0.064,0.0,2.0
1,0.682,0.0,0.0,2.0
1,0.489,0.512,1.0,1.0
1,0.731,0.256,1.0,1.0
1,0.805,0.032,0.0,2.0
1,0.542,0.128,1.0,2.0
1,0.798,0.064,1.0,2.0
1,0.771,0.0,1.0,1.0
1,0.757,0.256,1.0,2.0
1,0.693,0.128,1.0,1.0
1,0.618,0.256,1.0,1.0
1,0.851,0.032,1.0,1.0
1,0.929,0.032,1.0,2.0
1,0.388,0.512,1.0,2.0
1,0.74,0.0,1.0,2.0
1,0.612,0.128,1.0,2.0
1,0.406,0.512,1.0,1.0
1,0.731,0.064,0.0,2.0
1,0.971,0.0,0.0,1.0
1,0.675,0.032,0.0,1.0
1,0.624,0.064,1.0,1.0
1,0.49,0.128,1.0,1.0
1,0.373,0.512,1.0,2.0
1,0.673,0.064,1.0,2.0
1,0.649,0.032,1.0,1.0
1,0.602,0.256,1.0,1.0
1,0.483,0.256,1.0,2.0
1,0.817,0.0,1.0,1.0
1,0.5,0.128,1.0,2.0
1,0.527,0.512,1.0,1.0
1,0.423,0.032,1.0,2.0
1,0.462,0.512,1.0,1.0
1,0.459,0.256,1.0,2.0
1,0.625,0.256,1.0,1.0
1,0.627,0.0,1.0,2.0
1,0.559,0.128,1.0,1.0
1,0.713,0.064,1.0,1.0
1,0.843,0.064,0.0,1.0
1,0.894,0.0,1.0,1.0
1,0.743,0.032,0.0,2.0
1,0.421,0.128,1.0,2.0
1,0.404,0.512,1.0,2.0
1,0.817,0.064,1.0,1.0
1,0.544,0.512,1.0,2.0
1,0.581,0.064,1.0,2.0
1,0.628,0.032,0.0,1.0
1,0.717,0.0,1.0,1.0
1,0.791,0.032,0.0,2.0
1,0.547,0.512,1.0,1.0
1,0.467,0.256,1.0,2.0
1,0.603,0.128,1.0,2.0
1,0.633,0.128,1.0,1.0
1,0.69,0.256,1.0,1.0
1,0.633,0.0,1.0,2.0
1,0.447,0.128,1.0,2.0
1,0.476,0.512,1.0,1.0
1,1.067,0.064,1.0,1.0
1,0.611,0.256,1.0,1.0
1,0.668,0.064,1.0,2.0
1,0.708,0.032,1.0,1.0
1,0.729,0.128,1.0,1.0
1,0.769,0.0,1.0,2.0
1,0.555,0.512,1.0,2.0
1,0.974,0.032,1.0,2.0
1,0.597,0.256,1.0,2.0
1,1.003,0.0,0.0,2.0
1,0.835,0.0,1.0,2.0
1,0.725,0.256,1.0,1.0
1,0.899,0.0,1.0,1.0
1,0.609,0.256,1.0,2.0
1,0.772,0.128,1.0,1.0
1,0.611,0.512,1.0,2.0
1,0.795,0.064,0.0,2.0
1,0.56,0.512,1.0,1.0
1,0.569,0.128,1.0,2.0
1,0.894,0.064,0.0,1.0
1,0.714,0.032,1.0,1.0
1,0.943,0.032,1.0,2.0
1,0.569,0.256,1.0,2.0
1,0.739,0.064,0.0,1.0
1,0.726,0.064,1.0,1.0
1,0.867,0.032,1.0,1.0
1,0.541,0.512,1.0,1.0
1,0.832,0.256,1.0,1.0
1,0.898,0.032,1.0,2.0
1,0.761,0.128,1.0,1.0
1,0.529,0.128,1.0,2.0
1,0.7,0.0,0.0,1.0
1,0.534,0.512,1.0,2.0
1,0.661,0.0,0.0,2.0
1,0.665,0.032,0.0,1.0
1,0.488,0.256,1.0,1.0
1,0.734,0.128,0.0,2.0
1,0.658,0.0,1.0,2.0
1,0.537,0.256,1.0,2.0
1,0.703,0.064,1.0,1.0
1,0.786,0.032,1.0,1.0
1,0.741,0.064,1.0,2.0
1,0.549,0.512,1.0,1.0
1,0.789,0.0,1.0,1.0
1,0.721,0.128,1.0,2.0
1,0.46,0.512,1.0,2.0
1,0.863,0.0,0.0,1.0
1,0.779,0.0,1.0,1.0
1,0.69,0.128,1.0,1.0
1,0.619,0.128,1.0,2.0
1,0.664,0.256,1.0,1.0
1,0.784,0.032,1.0,1.0
1,0.761,0.064,1.0,2.0
1,0.691,0.032,1.0,2.0
1,0.931,0.064,0.0,2.0
1,0.511,0.512,1.0,2.0
1,0.577,0.512,1.0,1.0
1,0.686,0.256,1.0,2.0
1,0.403,0.128,1.0,2.0
1,0.539,0.256,1.0,1.0
1,0.73,0.0,1.0,1.0
1,0.722,0.064,1.0,2.0
1,0.6,0.064,1.0,1.0
1,0.508,0.128,1.0,1.0
1,0.606,0.512,1.0,1.0
1,0.629,0.0,1.0,2.0
1,0.641,0.032,1.0,2.0
1,0.728,0.032,1.0,1.0
1,0.38,0.512,1.0,2.0
1,0.463,0.256,1.0,2.0
1,0.583,0.256,1.0,2.0
1,0.893,0.128,1.0,2.0
1,0.595,0.032,1.0,1.0
1,0.403,0.256,1.0,1.0
1,0.821,0.0,0.0,2.0
1,0.775,0.064,0.0,1.0
1,0.951,0.0,1.0,2.0
1,0.562,0.512,1.0,2.0
1,0.774,0.128,1.0,1.0
1,0.431,0.512,1.0,1.0
1,0.836,0.032,1.0,1.0
1,0.569,0.0,0.0,1.0
1,0.955,0.0,0.0,2.0
1,0.541,0.032,0.0,1.0
1,0.636,0.128,1.0,1.0
1,0.669,0.256,1.0,1.0
1,0.589,0.064,1.0,2.0
1,0.624,0.128,1.0,1.0
1,0.653,0.032,0.0,1.0
1,0.76,0.0,0.0,2.0
1,0.613,0.512,1.0,1.0
1,0.805,0.128,1.0,2.0
1,0.702,0.0,1.0,2.0
1,0.613,0.512,1.0,2.0
1,0.675,0.032,0.0,2.0
1,0.774,0.064,1.0,2.0
1,0.528,0.256,1.0,1.0
1,0.474,0.256,1.0,2.0
1,0.557,0.064,1.0,1.0
1,0.478,0.256,1.0,1.0
1,0.561,0.512,1.0,2.0
1,0.764,0.0,0.0,2.0
1,0.553,0.064,1.0,2.0
1,0.866,0.032,1.0,2.0
1,0.496,0.256,1.0,2.0
1,0.638,0.064,1.0,1.0
1,0.411,0.128,1.0,2.0
1,0.347,0.512,1.0,1.0
1,0.611,0.032,0.0,2.0
1,0.874,0.128,1.0,1.0
1,1.139,0.0,1.0,2.0
1,0.738,0.256,1.0,2.0
1,0.713,0.0,0.0,1.0
1,0.903,0.032,1.0,2.0
1,0.801,0.128,1.0,1.0
1,0.57,0.512,1.0,2.0
1,0.703,0.256,1.0,1.0
1,0.395,0.512,1.0,1.0
1,0.793,0.064,1.0,2.0
1,0.735,0.128,1.0,2.0
1,0.971,0.0,0.0,2.0
1,0.753,0.064,0.0,2.0
1,0.981,0.032,1.0,1.0
1,0.464,0.064,0.0,2.0
1,0.336,0.256,1.0,2.0
1,0.664,0.0,1.0,2.0
1,0.751,0.032,0.0,2.0
1,0.479,0.032,1.0,2.0
1,0.928,0.064,0.0,1.0
1,0.749,0.128,1.0,2.0
1,0.562,0.128,1.0,1.0
1,0.511,0.256,1.0,1.0
1,0.849,0.0,0.0,2.0
1,0.41,0.512,1.0,1.0
1,0.455,0.512,1.0,2.0
1,0.477,0.256,1.0,2.0
1,0.698,0.256,1.0,1.0
1,1.084,0.064,1.0,2.0
1,0.693,0.128,1.0,2.0
1,0.629,0.032,1.0,2.0
1,0.486,0.0,0.0,2.0
1,0.723,0.064,1.0,1.0
1,0.401,0.512,1.0,1.0
1,0.932,0.128,1.0,1.0
1,1.107,0.0,1.0,2.0
1,0.772,0.032,1.0,1.0
1,0.434,0.512,1.0,2.0
1,0.824,0.0,1.0,2.0
1,0.561,0.512,1.0,1.0
1,0.6,0.256,1.0,1.0
1,0.432,0.064,1.0,2.0
1,0.814,0.128,1.0,1.0
1,0.835,0.032,0.0,2.0
1,0.409,0.512,1.0,2.0
1,0.477,0.256,1.0,2.0
1,0.628,0.0,0.0,2.0
1,0.663,0.064,1.0,1.0
1,0.507,0.128,1.0,2.0
1,0.862,0.032,1.0,2.0
1,0.453,0.512,1.0,1.0
1,0.686,0.256,1.0,1.0
1,0.499,0.064,0.0,2.0
1,0.49,0.064,1.0,2.0
1,0.861,0.128,1.0,1.0
1,0.765,0.032,1.0,2.0
1,0.444,0.256,1.0,2.0
1,0.975,0.0,1.0,2.0
1,0.436,0.128,1.0,2.0
1,0.978,0.032,1.0,1.0
1,0.709,0.0,0.0,2.0
1,0.403,0.512,1.0,2.0
1,1.084,0.064,1.0,1.0
1,0.873,0.064,1.0,2.0
1,0.641,0.032,0.0,2.0
1,0.693,0.256,1.0,1.0
1,0.5,0.512,1.0,1.0
1,0.74,0.0,0.0,2.0
1,0.495,0.256,1.0,1.0
1,0.905,0.064,0.0,2.0
1,0.573,0.512,1.0,1.0
1,0.641,0.0,0.0,1.0
1,0.917,0.032,1.0,2.0
1,0.582,0.032,0.0,2.0
1,0.755,0.128,1.0,1.0
1,0.449,0.512,1.0,2.0
1,0.894,0.0,0.0,2.0
1,0.508,0.128,1.0,2.0
1,0.661,0.064,0.0,1.0
1,0.6,0.256,1.0,2.0
1,0.73,0.064,1.0,2.0
1,0.516,0.512,1.0,1.0
1,0.836,0.032,0.0,2.0
1,0.491,0.128,1.0,2.0
1,0.641,0.256,1.0,1.0
1,1.146,0.0,1.0,2.0
1,0.795,0.032,1.0,2.0
1,0.664,0.128,1.0,1.0
1,0.753,0.064,1.0,1.0
1,0.421,0.256,1.0,2.0
1,0.445,0.512,1.0,2.0
1,0.547,0.0,0.0,2.0
1,0.608,0.064,1.0,1.0
1,0.817,0.128,1.0,2.0
1,0.538,0.512,1.0,2.0
1,0.64,0.0,1.0,2.0
1,0.609,0.032,1.0,1.0
1,0.397,0.256,1.0,2.0
1,0.372,0.256,1.0,1.0
1,0.822,0.128,1.0,1.0
1,1.175,0.064,1.0,2.0
1,0.359,0.512,1.0,1.0
1,0.83,0.0,0.0,2.0
1,0.492,0.032,0.0,1.0
1,0.356,0.512,1.0,1.0
1,0.415,0.256,1.0,2.0
1,1.09,0.032,0.0,2.0
1,0.668,0.128,1.0,1.0
1,0.558,0.0,1.0,2.0
1,0.684,0.064,1.0,2.0
1,0.82,0.064,1.0,1.0
1,0.67,0.128,1.0,2.0
